country,origin_quarter,horizon_quarters,target_quarter,macro_feature_quarter,trade_graph_quarter,cpi_yoy_input,energy_cpi_yoy_input,target_cpi_yoy,split
HRV,2014Q3,4,2015Q3,2014Q2,2014Q2,0.249144603527851,0.0453309156845049,-0.2738912354804723,train
HUN,2014Q3,4,2015Q3,2014Q2,2014Q2,-0.0897397547113376,-12.409796011136995,0.1796765821521218,train
IRL,2014Q3,4,2015Q3,2014Q2,2014Q2,0.4005340453938633,2.2013596633215116,0.0995685363425424,train
ITA,2014Q3,4,2015Q3,2014Q2,2014Q2,0.3985386914646449,-2.9217719132893394,0.3023177695667289,train
LTU,2014Q3,4,2015Q3,2014Q2,2014Q2,0.2282500826993105,-4.492298916143755,-0.6859983429991723,train
LUX,2014Q3,4,2015Q3,2014Q2,2014Q2,1.1620486985726597,-5.01143568512783,0.0232952843688627,train
LVA,2014Q3,4,2015Q3,2014Q2,2014Q2,0.7867952323556748,-1.4488753967158874,-0.1232922359213906,train
MLT,2014Q3,4,2015Q3,2014Q2,2014Q2,0.5292600408669079,-21.71629627713243,1.4044479693334777,train
NLD,2014Q3,4,2015Q3,2014Q2,2014Q2,0.3501283804061339,-1.251476550777375,0.509117529615355,train
AUT,2014Q4,4,2015Q4,2014Q3,2014Q3,1.509408189051653,0.0,0.7347538574577372,train
BEL,2014Q4,4,2015Q4,2014Q3,2014Q3,0.3776129467295996,-9.802705416740489,1.3352120236178378,train
BGR,2014Q4,4,2015Q4,2014Q3,2014Q3,-1.1798833154069377,-2.0289754368897905,-1.012280119482234,train
CYP,2014Q4,4,2015Q4,2014Q3,2014Q3,0.5626199225990947,-4.350020185708492,-1.296639322572124,train
CZE,2014Q4,4,2015Q4,2014Q3,2014Q3,0.6715916722632498,-3.998710093518243,0.0,train
DEU,2014Q4,4,2015Q4,2014Q3,2014Q3,0.7751937984496138,-0.5928237129484981,0.5369127516778871,train
DNK,2014Q4,4,2015Q4,2014Q3,2014Q3,0.3690036900368731,1.2167787383925877,0.1670564650851913,train
EST,2014Q4,4,2015Q4,2014Q3,2014Q3,0.0033239155725173,-4.444241371957725,0.1139295647220484,train
FIN,2014Q4,4,2015Q4,2014Q3,2014Q3,1.2322402531816268,-2.192210452203436,-0.2722985986584048,train
FRA,2014Q4,4,2015Q4,2014Q3,2014Q3,0.4925283120016166,0.903828577231658,0.1769675114360991,train
GRC,2014Q4,4,2015Q4,2014Q3,2014Q3,-0.7303812393554043,1.3017819949085796,0.0632174347030556,train
HRV,2014Q4,4,2015Q4,2014Q3,2014Q3,0.3410483096586203,-0.2193760686517998,-0.416777807415325,train
HUN,2014Q4,4,2015Q4,2014Q3,2014Q3,0.073255194459243,-12.611737826645689,0.5941391695478249,train
IRL,2014Q4,4,2015Q4,2014Q3,2014Q3,0.5003335557038024,1.8625561978163008,0.0,train
ITA,2014Q4,4,2015Q4,2014Q3,2014Q3,-0.0671366230278747,-5.803011292346316,0.1657275439177929,train
LTU,2014Q4,4,2015Q4,2014Q3,2014Q3,0.2491694352159568,-7.241558741905663,-0.4072038667814581,train
LUX,2014Q4,4,2015Q4,2014Q3,2014Q3,0.7442920843531375,-5.452069874561816,0.3950187466523536,train
LVA,2014Q4,4,2015Q4,2014Q3,2014Q3,0.8773404148038733,-0.2642926693559921,0.0938904164710541,train
MLT,2014Q4,4,2015Q4,2014Q3,2014Q3,0.6820601543784832,-21.76246402737807,1.3854460253319043,train
NLD,2014Q4,4,2015Q4,2014Q3,2014Q3,0.2936857562408024,-1.3056934683086996,0.4223794039757367,train
AUT,2015Q1,4,2016Q1,2014Q4,2014Q4,1.2546075546988833,-1.0182767624020483,1.02562378102089,validation
BEL,2015Q1,4,2016Q1,2014Q4,2014Q4,-0.0033546915361282,-9.483167377904234,1.5307842740575728,validation
BGR,2015Q1,4,2016Q1,2014Q4,2014Q4,-1.7798930760203224,6.827295110798448,-1.0938802734700492,validation
CYP,2015Q1,4,2016Q1,2014Q4,2014Q4,-0.2310078542670512,-5.437561968376537,-1.8135850328670045,validation
CZE,2015Q1,4,2016Q1,2014Q4,2014Q4,0.4704301075268979,-3.8064516129031944,0.4349280695884916,validation
DEU,2015Q1,4,2016Q1,2014Q4,2014Q4,0.4381530165149749,-2.036340852130347,0.1347708894878563,validation
DNK,2015Q1,4,2016Q1,2014Q4,2014Q4,0.2008704385671356,0.6662436548223516,0.0669344042838249,validation
EST,2015Q1,4,2016Q1,2014Q4,2014Q4,0.1812749672697844,-2.9728137884001526,0.295272288024706,validation
FIN,2015Q1,4,2016Q1,2014Q4,2014Q4,0.9351432880844612,-2.48656994885319,-0.0434027777777679,validation
FRA,2015Q1,4,2016Q1,2014Q4,2014Q4,0.3417428887325435,0.8760242488841552,0.0435817493043666,validation
GRC,2015Q1,4,2016Q1,2014Q4,2014Q4,-1.854815008327082,-9.935758937573825,-0.242669362992931,validation
HRV,2015Q1,4,2016Q1,2014Q4,2014Q4,0.2272423472797768,0.4992169146436964,-0.5481386824494616,validation
HUN,2015Q1,4,2016Q1,2014Q4,2014Q4,-0.3512175541878326,-8.377011214041941,0.3733351271357321,validation
IRL,2015Q1,4,2016Q1,2014Q4,2014Q4,0.1003344481605328,-0.1273074474856694,-0.2684563758389102,validation
ITA,2015Q1,4,2016Q1,2014Q4,2014Q4,0.1660026560424965,-2.343997465948655,0.0,validation
LTU,2015Q1,4,2016Q1,2014Q4,2014Q4,0.179092597505992,-4.607345042821898,0.6623852594062285,validation
LUX,2015Q1,4,2016Q1,2014Q4,2014Q4,-0.1170294579864172,-6.330918161301813,-0.1647169557617123,validation
LVA,2015Q1,4,2016Q1,2014Q4,2014Q4,0.651388842012901,-0.3464283239797527,-0.5061509067140202,validation
MLT,2015Q1,4,2016Q1,2014Q4,2014Q4,0.5806209228457648,-21.829843134224557,0.9357368928031072,validation
NLD,2015Q1,4,2016Q1,2014Q4,2014Q4,0.1948073758103019,-0.9144666688209124,0.3543466522678118,validation
AUT,2015Q2,4,2016Q2,2015Q1,2015Q1,0.6259939769228229,-1.9210176201447384,0.6243150798658004,validation
BEL,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.386256003761809,-13.580465363177908,1.6437537358039656,validation
BGR,2015Q2,4,2016Q2,2015Q1,2015Q1,-1.7336304647047165,9.149692854833514,-2.315014427382167,validation
CYP,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.9548929918867466,-13.022551511546164,-2.0056927252267265,validation
CZE,2015Q2,4,2016Q2,2015Q1,2015Q1,0.0,1.3527223537369126,0.1327140013271499,validation
DEU,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.1345895020188336,-4.578237692066467,-0.0995685363425424,validation
DNK,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.0334560053529608,-4.812499999999997,-0.0996346728661556,validation
EST,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.2476821635371884,-2.037497608570893,0.1256779997354185,validation
FIN,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.0600600600600631,-2.9896743447180296,0.299550673989013,validation
FRA,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.2374581939799447,-0.429494114947071,0.0929152148664291,validation
GRC,2015Q2,4,2016Q2,2015Q1,2015Q1,-2.1760633036597365,-13.042223440791956,-0.132481038651322,validation
HRV,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.3284732696497539,-2.0365417458834023,-1.0836426299045354,validation
HUN,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.949461971549459,-5.277935516436383,0.0,validation
IRL,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.3344481605351501,-3.802281368821292,-0.0996346728661556,validation
ITA,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.1347254968002587,-3.5782140595313594,-0.2974223397224196,validation
LTU,2015Q2,4,2016Q2,2015Q1,2015Q1,-1.317273873515168,-9.723342939481284,0.436970338983067,validation
LUX,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.4717454581953162,-8.492008755884761,-0.5495414970040136,validation
LVA,2015Q2,4,2016Q2,2015Q1,2015Q1,0.0704414329800062,7.527744817477466,-0.7216766624925874,validation
MLT,2015Q2,4,2016Q2,2015Q1,2015Q1,0.6265794301934857,-22.339334256552306,0.9443274545932744,validation
NLD,2015Q2,4,2016Q2,2015Q1,2015Q1,-0.4668973161801815,-2.2910097174850375,-0.2052436440677651,validation
AUT,2015Q3,4,2016Q3,2015Q2,2015Q2,0.9757896854670988,-1.44936955673991,0.7603294761062918,validation
BEL,2015Q3,4,2016Q3,2015Q2,2015Q2,0.6921456515197155,-4.012980336717675,1.9419739515672552,validation
BGR,2015Q3,4,2016Q3,2015Q2,2015Q2,-0.5868970292459696,8.112290804390842,-1.0919865499217307,validation
CYP,2015Q3,4,2016Q3,2015Q2,2015Q2,-1.848422830783236,-19.449928333829114,-0.4755614266843011,validation
CZE,2015Q3,4,2016Q3,2015Q2,2015Q2,0.7016371533578036,1.6254656281747604,0.5319148936170137,validation
DEU,2015Q3,4,2016Q3,2015Q2,2015Q2,1.2432795698924748,-4.515522107243653,0.3970880211780381,validation
DNK,2015Q3,4,2016Q3,2015Q2,2015Q2,0.400133377792633,-5.444305381727199,-0.066600066600031,validation
EST,2015Q3,4,2016Q3,2015Q2,2015Q2,0.4084614618271143,-2.4618764538640425,1.2032974338518798,validation
FIN,2015Q3,4,2016Q3,2015Q2,2015Q2,0.033294489761948,-1.1848572637609744,0.5071569183544122,validation
FRA,2015Q3,4,2016Q3,2015Q2,2015Q2,0.266178672433881,0.1395812562313025,0.4261694689528861,validation
GRC,2015Q3,4,2016Q3,2015Q2,2015Q2,-1.4427941896523857,-12.687444447630249,0.18958922334944,validation
HRV,2015Q3,4,2016Q3,2015Q2,2015Q2,-0.0066273444230824,-2.3755582885623627,-1.072102180602874,validation
HUN,2015Q3,4,2016Q3,2015Q2,2015Q2,0.4324683965402531,-2.721375283814498,0.1129267968646319,validation
IRL,2015Q3,4,2016Q3,2015Q2,2015Q2,0.09973404255319,-3.5476718403547935,-0.1989389920424855,validation
ITA,2015Q3,4,2016Q3,2015Q2,2015Q2,0.0992391663910075,-3.592233009708745,-0.0669792364367594,validation
LTU,2015Q3,4,2016Q3,2015Q2,2015Q2,-0.3003399452127464,-10.0970583843512,0.3737319807795236,validation
LUX,2015Q3,4,2016Q3,2015Q2,2015Q2,0.2855150891404312,-5.83663517220362,-0.1064679265371459,validation
LVA,2015Q3,4,2016Q3,2015Q2,2015Q2,0.8072285154303582,6.76631195743489,0.1701531378240472,validation
MLT,2015Q3,4,2016Q3,2015Q2,2015Q2,1.2695345040152128,-0.5618163191116632,0.961350452975296,validation
NLD,2015Q3,4,2016Q3,2015Q2,2015Q2,0.3788130524357003,-2.0238595583718544,-0.1887104783976134,validation
AUT,2015Q4,4,2016Q4,2015Q3,2015Q3,0.8814129520605674,-2.822933904409619,1.472050925004953,validation
BEL,2015Q4,4,2016Q4,2015Q3,2015Q3,0.8363563079403447,-0.9758014342316712,1.959875521419563,validation
BGR,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.9301098321184752,5.890279797155928,-0.781223805532294,validation
CYP,2015Q4,4,2016Q4,2015Q3,2015Q3,-2.0761917081689396,-20.83201435053286,-0.5797587131367021,validation
CZE,2015Q4,4,2016Q4,2015Q3,2015Q3,0.3335557038025349,0.7725898555593025,1.5050167224080369,validation
DEU,2015Q4,4,2016Q4,2015Q3,2015Q3,1.0702341137123428,-6.371625863151287,1.0347129506008024,validation
DNK,2015Q4,4,2016Q4,2015Q3,2015Q3,0.3676470588235281,-5.47295159759571,0.1667778519012674,validation
EST,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.0066476101841517,-4.931463181383489,1.5798105566154683,validation
FIN,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.3226021019023695,-2.9252012302859787,0.7924880127863521,validation
FRA,2015Q4,4,2016Q4,2015Q3,2015Q3,0.1400326742906577,-0.2147074610842736,0.6566228918072348,validation
GRC,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.8050414068428879,-13.37026671997259,0.2360843253308209,validation
HRV,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.2738912354804723,-3.5629991270329064,0.1941942612247782,validation
HUN,2015Q4,4,2016Q4,2015Q3,2015Q3,0.1796765821521218,-2.032746168175459,1.3147357180993249,validation
IRL,2015Q4,4,2016Q4,2015Q3,2015Q3,0.0995685363425424,-5.643127364438816,-0.2672903441363283,validation
ITA,2015Q4,4,2016Q4,2015Q3,2015Q3,0.3023177695667289,-1.4319014319014056,0.1654533421575399,validation
LTU,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.6859983429991723,-8.85716957023095,1.239902935212589,validation
LUX,2015Q4,4,2016Q4,2015Q3,2015Q3,0.0232952843688627,-8.701780188130037,0.9769923307769268,validation
LVA,2015Q4,4,2016Q4,2015Q3,2015Q3,-0.1232922359213906,2.461645746164587,1.4673366834170751,validation
MLT,2015Q4,4,2016Q4,2015Q3,2015Q3,1.4044479693334777,-1.0405275540974923,0.7569414207723391,validation
NLD,2015Q4,4,2016Q4,2015Q3,2015Q3,0.509117529615355,-2.743932316336195,0.4639983977033468,validation
AUT,2016Q1,4,2017Q1,2015Q4,2015Q4,0.7347538574577372,-2.73015035610662,2.180208368005898,validation
BEL,2016Q1,4,2017Q1,2015Q4,2015Q4,1.3352120236178378,0.1145887899423936,2.9556323060573986,validation
BGR,2016Q1,4,2017Q1,2015Q4,2015Q4,-1.012280119482234,-2.1566626057752725,0.7687898303941676,validation
CYP,2016Q1,4,2017Q1,2015Q4,2015Q4,-1.296639322572124,-22.639479057447176,1.191334500635155,validation
CZE,2016Q1,4,2017Q1,2015Q4,2015Q4,0.0,0.7042253521126307,2.4983344437041977,validation
DEU,2016Q1,4,2017Q1,2015Q4,2015Q4,0.5369127516778871,-6.299968020466872,1.7833109017496571,validation
DNK,2016Q1,4,2017Q1,2015Q4,2015Q4,0.1670564650851913,-7.217144658052332,0.836120401337781,validation
EST,2016Q1,4,2017Q1,2015Q4,2015Q4,0.1139295647220484,-6.504792332268339,3.091231474356815,validation
FIN,2016Q1,4,2017Q1,2015Q4,2015Q4,-0.2722985986584048,-2.87655868575577,1.0822004742977454,validation
FRA,2016Q1,4,2017Q1,2015Q4,2015Q4,0.1769675114360991,-1.753343239227334,1.4576770993900867,validation
GRC,2016Q1,4,2017Q1,2015Q4,2015Q4,0.0632174347030556,-6.972876151484131,1.540644638151245,validation
HRV,2016Q1,4,2017Q1,2015Q4,2015Q4,-0.416777807415325,-3.873250868478318,1.1462771353215606,validation
HUN,2016Q1,4,2017Q1,2015Q4,2015Q4,0.5941391695478249,-0.2028802341437541,2.6371343363602806,validation
IRL,2016Q1,4,2017Q1,2015Q4,2015Q4,0.0,-6.755895474824703,0.3701211305518148,validation
ITA,2016Q1,4,2017Q1,2015Q4,2015Q4,0.1657275439177929,-2.1407719753486987,1.3490725126475978,validation
LTU,2016Q1,4,2017Q1,2015Q4,2015Q4,-0.4072038667814581,-10.749284801266056,2.9527690560491537,validation
LUX,2016Q1,4,2017Q1,2015Q4,2015Q4,0.3950187466523536,-8.724321582551365,2.5691100710461434,validation
LVA,2016Q1,4,2017Q1,2015Q4,2015Q4,0.0938904164710541,1.8633108530904163,3.109628731217584,validation
MLT,2016Q1,4,2017Q1,2015Q4,2015Q4,1.3854460253319043,-1.9177540529853765,1.2678936605317048,validation
NLD,2016Q1,4,2017Q1,2015Q4,2015Q4,0.4223794039757367,-3.606835376989304,1.3047718330699398,validation
AUT,2016Q2,4,2017Q2,2016Q1,2016Q1,1.02562378102089,-3.126550868486355,2.1550443879740255,validation
BEL,2016Q2,4,2017Q2,2016Q1,2016Q1,1.5307842740575728,-1.8359268359268488,2.0353490803358465,validation
BGR,2016Q2,4,2017Q2,2016Q1,2016Q1,-1.0938802734700492,-2.395997893628232,1.3852578684684147,validation
CYP,2016Q2,4,2017Q2,2016Q1,2016Q1,-1.8135850328670045,-20.981782005844664,1.2868143744933835,validation
CZE,2016Q2,4,2017Q2,2016Q1,2016Q1,0.4349280695884916,0.5338672005338552,2.319416832339316,validation
DEU,2016Q2,4,2017Q2,2016Q1,2016Q1,0.1347708894878563,-6.506736772921484,1.6611295681063345,validation
DNK,2016Q2,4,2017Q2,2016Q1,2016Q1,0.0669344042838249,-3.282994090610658,0.6981382978723083,validation
EST,2016Q2,4,2017Q2,2016Q1,2016Q1,0.295272288024706,-5.875077303648746,3.395653035608115,validation
FIN,2016Q2,4,2017Q2,2016Q1,2016Q1,-0.0434027777777679,-3.8678194799240506,0.9324705491952744,validation
FRA,2016Q2,4,2017Q2,2016Q1,2016Q1,0.0435817493043666,-2.9074744813960995,1.0310645492822346,validation
GRC,2016Q2,4,2017Q2,2016Q1,2016Q1,-0.242669362992931,-7.912379688018579,1.3431499353298015,validation
HRV,2016Q2,4,2017Q2,2016Q1,2016Q1,-0.5481386824494616,-4.943916318542129,1.1457670273710807,validation
HUN,2016Q2,4,2017Q2,2016Q1,2016Q1,0.3733351271357321,-0.0999167360532848,2.1099701888042333,validation
IRL,2016Q2,4,2017Q2,2016Q1,2016Q1,-0.2684563758389102,-6.884057971014467,0.0332446808510411,validation
ITA,2016Q2,4,2017Q2,2016Q1,2016Q1,0.0,-2.627257799671612,1.590984421610897,validation
LTU,2016Q2,4,2017Q2,2016Q1,2016Q1,0.6623852594062285,-4.740471174104599,3.401450230718539,validation
LUX,2016Q2,4,2017Q2,2016Q1,2016Q1,-0.1647169557617123,-9.322672608709892,2.003927965114327,validation
LVA,2016Q2,4,2017Q2,2016Q1,2016Q1,-0.5061509067140202,-6.718379799422259,3.0305041988913484,validation
MLT,2016Q2,4,2017Q2,2016Q1,2016Q1,0.9357368928031072,-1.70722847802397,1.1049903843019626,validation
NLD,2016Q2,4,2017Q2,2016Q1,2016Q1,0.3543466522678118,-4.939735230191666,1.0415975585484016,validation
AUT,2016Q3,4,2017Q3,2016Q2,2016Q2,0.6243150798658004,-2.832552924882925,2.2108224391858444,validation
BEL,2016Q3,4,2017Q3,2016Q2,2016Q2,1.6437537358039656,1.6334728033472912,1.921317474839901,validation
BGR,2016Q3,4,2017Q3,2016Q2,2016Q2,-2.315014427382167,-2.373581011351922,0.8751556767309321,validation
CYP,2016Q3,4,2017Q3,2016Q2,2016Q2,-2.0056927252267265,-20.530468356555343,0.1825059729227529,validation
CZE,2016Q3,4,2017Q3,2016Q2,2016Q2,0.1327140013271499,-0.5664778407198146,2.414021164021163,validation
DEU,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.0995685363425424,-5.747126436781591,1.8127883981542416,validation
DNK,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.0996346728661556,-2.74652547981471,1.532822392535782,validation
EST,2016Q3,4,2017Q3,2016Q2,2016Q2,0.1256779997354185,-5.472010599536247,4.0268015502857635,validation
FIN,2016Q3,4,2017Q3,2016Q2,2016Q2,0.299550673989013,-2.167539611951097,0.7236994987219081,validation
FRA,2016Q3,4,2017Q3,2016Q2,2016Q2,0.0929152148664291,-2.512279304393983,0.9481815469283728,validation
GRC,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.132481038651322,-8.209641402863532,0.8498771661908044,validation
HRV,2016Q3,4,2017Q3,2016Q2,2016Q2,-1.0836426299045354,-6.395040445564259,1.4382713984680606,validation
HUN,2016Q3,4,2017Q3,2016Q2,2016Q2,0.0,-0.0933613417358314,2.4749518943666393,validation
IRL,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.0996346728661556,-5.845648604269293,0.1328903654485014,validation
ITA,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.2974223397224196,-6.27727425310507,1.3069705093834203,validation
LTU,2016Q3,4,2017Q3,2016Q2,2016Q2,0.436970338983067,-4.222030294977419,4.451462765957448,validation
LUX,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.5495414970040136,-11.8854183524842,2.025046629363203,validation
LVA,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.7216766624925874,-8.389888856103077,2.907673860911264,validation
MLT,2016Q3,4,2017Q3,2016Q2,2016Q2,0.9443274545932744,-1.2795373724617254,1.22978599786967,validation
NLD,2016Q3,4,2017Q3,2016Q2,2016Q2,-0.2052436440677651,-6.180498267612622,1.4760514793684454,validation
AUT,2016Q4,4,2017Q4,2016Q3,2016Q3,0.7603294761062918,-1.5526394871281155,2.3753512383192676,validation
BEL,2016Q4,4,2017Q4,2016Q3,2016Q3,1.9419739515672552,3.4225058695148913,1.9968829144749731,validation
BGR,2016Q4,4,2017Q4,2016Q3,2016Q3,-1.0919865499217307,-1.83523107836574,1.7268180589348423,validation
CYP,2016Q4,4,2017Q4,2016Q3,2016Q3,-0.4755614266843011,-13.97487587884443,0.0505612296491042,validation
CZE,2016Q4,4,2017Q4,2016Q3,2016Q3,0.5319148936170137,-1.033333333333364,2.471169686985175,validation
DEU,2016Q4,4,2017Q4,2016Q3,2016Q3,0.3970880211780381,-4.290982232651674,1.552692434753844,validation
DNK,2016Q4,4,2017Q4,2016Q3,2016Q3,-0.066600066600031,-2.978580990629187,1.1655011655011815,validation
EST,2016Q4,4,2017Q4,2016Q3,2016Q3,1.2032974338518798,-4.701069644234302,4.079211835645324,validation
FIN,2016Q4,4,2017Q4,2016Q3,2016Q3,0.5071569183544122,-0.1381960361331979,0.6210769739015465,validation
FRA,2016Q4,4,2017Q4,2016Q3,2016Q3,0.4261694689528861,-0.9615384615384804,1.2152720288751029,validation
GRC,2016Q4,4,2017Q4,2016Q3,2016Q3,0.18958922334944,-7.852056962025311,0.8260076297893493,validation
HRV,2016Q4,4,2017Q4,2016Q3,2016Q3,-1.072102180602874,-4.988768565393764,1.4770258980785431,validation
HUN,2016Q4,4,2017Q4,2016Q3,2016Q3,0.1129267968646319,-0.0667178169930005,2.32527501482116,validation
IRL,2016Q4,4,2017Q4,2016Q3,2016Q3,-0.1989389920424855,-5.145339124624149,0.5025125628140614,validation
ITA,2016Q4,4,2017Q4,2016Q3,2016Q3,-0.0669792364367594,-4.932432432432455,1.057152296002606,validation
LTU,2016Q4,4,2017Q4,2016Q3,2016Q3,0.3737319807795236,-5.9873482646606195,4.061597058050936,validation
LUX,2016Q4,4,2017Q4,2016Q3,2016Q3,-0.1064679265371459,-8.074638386414733,1.8459201532213143,validation
LVA,2016Q4,4,2017Q4,2016Q3,2016Q3,0.1701531378240472,-6.115156877424621,2.532356048600115,validation
MLT,2016Q4,4,2017Q4,2016Q3,2016Q3,0.961350452975296,-0.6362388239627648,1.44599940165544,validation
NLD,2016Q4,4,2017Q4,2016Q3,2016Q3,-0.1887104783976134,-5.884526248614486,1.3523391812865435,validation
AUT,2017Q1,4,2018Q1,2016Q4,2016Q4,1.472050925004953,0.5355932203390035,1.9708124307772137,test
BEL,2017Q1,4,2018Q1,2016Q4,2016Q4,1.959875521419563,5.23561921580169,1.5773175924133742,test
BGR,2017Q1,4,2018Q1,2016Q4,2016Q4,-0.781223805532294,-1.231659711939692,1.5626568512631556,test
CYP,2017Q1,4,2018Q1,2016Q4,2016Q4,-0.5797587131367021,-2.107928808360382,-0.7667774988125209,test
CZE,2017Q1,4,2018Q1,2016Q4,2016Q4,1.5050167224080369,-0.9990009990009984,1.722456938576511,test
DEU,2017Q1,4,2018Q1,2016Q4,2016Q4,1.0347129506008024,-1.638225255972714,1.454545454545464,test
DNK,2017Q1,4,2018Q1,2016Q4,2016Q4,0.1667778519012674,0.1358695652174057,0.4975124378109541,test
EST,2017Q1,4,2018Q1,2016Q4,2016Q4,1.5798105566154683,-0.932886823400758,3.225701768619227,test
FIN,2017Q1,4,2018Q1,2016Q4,2016Q4,0.7924880127863521,2.798722912845575,0.7765257905693268,test
FRA,2017Q1,4,2018Q1,2016Q4,2016Q4,0.6566228918072348,0.5545472877596325,1.5060937345179548,test
GRC,2017Q1,4,2018Q1,2016Q4,2016Q4,0.2360843253308209,3.225140970980611,0.2695148732281938,test
HRV,2017Q1,4,2018Q1,2016Q4,2016Q4,0.1941942612247782,-3.6206430694406655,1.113228362250518,test
HUN,2017Q1,4,2018Q1,2016Q4,2016Q4,1.3147357180993249,0.0033326667999711,2.017629774730656,test
IRL,2017Q1,4,2018Q1,2016Q4,2016Q4,-0.2672903441363283,-2.5632262474367784,0.5028494803888783,test
ITA,2017Q1,4,2018Q1,2016Q4,2016Q4,0.1654533421575399,-5.469008949287368,0.8652246256239726,test
LTU,2017Q1,4,2018Q1,2016Q4,2016Q4,1.239902935212589,-4.467025847370931,3.0919473103627526,test
