iso3,quarter,split,actual,arima_pred,var_pred
AUS,2023Q1,test,6.026981078747906,7.000469896134349,5.437281522092514
AUS,2023Q2,test,5.373856267248778,5.990233985263788,5.134480956488998
AUS,2023Q3,test,4.051970460178778,5.345526663870556,4.503455270235849
AUS,2023Q4,test,3.619860266150443,3.9787391656070525,3.32622155732993
AUS,2024Q1,test,3.814447934283627,3.5977132642897693,1.9551201205513407
AUS,2024Q2,test,2.8085430131016498,3.8279300603397455,3.7088767904424205
AUS,2024Q3,test,2.4247046453726995,2.74845796539231,2.242558025715189
AUS,2024Q4,test,,2.404432709022002,2.5023166506897994
BRA,2019Q1,val,4.316850884972534,4.4882874107340145,4.326798510501687
BRA,2019Q2,val,3.180898839442392,4.167267421987882,4.335779469953406
BRA,2019Q3,val,3.371932224937102,2.3158343109176482,2.496990586311143
BRA,2019Q4,val,3.831519917781901,4.308307624141157,4.367650557238566
BRA,2020Q1,val,2.136341457363322,3.4099432411204034,4.643302039713056
BRA,2020Q2,val,2.6265376942954832,1.0061329246172674,2.1158700588138473
BRA,2020Q3,val,4.2505683696723695,4.066171607315983,4.198932238026261
BRA,2020Q4,val,5.28546099481535,4.412209757579731,4.6872111263494
BRA,2021Q1,test,7.720149441053525,6.052220661284838,6.5812863252475875
BRA,2021Q2,test,9.64216064099137,9.19234526364814,8.225835931634897
BRA,2021Q3,test,10.488256427244158,10.045738655803984,9.409384737092493
BRA,2021Q4,test,10.74359580270412,10.88502249749579,11.835781881674734
BRA,2022Q1,test,11.915947680778793,10.61649840171226,8.606853982246779
BRA,2022Q2,test,8.64533252434474,13.085645732106691,11.769491634288801
BRA,2022Q3,test,6.05013103640033,4.835027044724519,5.575890475355218
BRA,2022Q4,test,5.335417159268507,6.766318876564694,4.679130549277887
BRA,2023Q1,test,3.7586687705749138,4.5282736321682115,4.809759336386229
BRA,2023Q2,test,4.594013274906317,3.2770932650222795,2.87503365257459
BRA,2023Q3,test,4.707605477419996,5.54885006477915,5.297542084115843
BRA,2023Q4,test,4.308138995029642,4.04568672815223,4.784179900052151
BRA,2024Q1,test,3.947357348473712,4.52096812749685,4.518970410659811
BRA,2024Q2,test,4.3869242607925685,3.4761895096749695,4.72551866113075
BRA,2024Q3,test,4.820828649515474,5.142760374907466,5.1742757866175735
BRA,2024Q4,test,,4.55434209077984,5.632132232284281
CAN,2019Q1,val,2.148408352198694,1.567890852036832,1.2228006110834668
CAN,2019Q2,val,1.9393147148379477,2.2207853985913406,1.64235127299493
CAN,2019Q3,val,2.094757078816323,1.9068982294739896,1.7185136248350361
CAN,2019Q4,val,1.8091663130014313,2.1161036261818764,2.0571989124534293
CAN,2020Q1,val,0.02445283682313,1.7751152247154822,1.1501271054531264
CAN,2020Q2,val,0.2682905069736563,-0.21569510455108018,0.2729994699203917
CAN,2020Q3,val,0.7816279861339259,0.31262520957424117,0.620750409413607
CAN,2020Q4,val,1.436229865792482,0.8352618628274331,0.4834292198473649
CAN,2021Q1,test,3.34962195563111,1.5113860902820604,3.4296314478856456
CAN,2021Q2,test,4.062295071873012,3.6511179816324817,3.372446332014653
